locale,key,englishValue,overlayValue,overlayStatus,section,priorityRank
es,home.mostTested.obDesc,"Preeclampsia, placental abruption, PPH, eclampsia","Preeclampsia, desprendimiento de placenta, HPP, eclampsia",present_and_translated,home,3
es,home.mostTested.pharm,Pharmacology Safety,Seguridad farmacológica,present_and_translated,home,3
es,home.mostTested.pharmDesc,"High-alert meds, drug interactions, toxicity, antidotes","Medicamentos de alerta máxima, interacciones medicamentosas, toxicidad, antídotos",present_and_translated,home,3
es,home.mostTested.sepsis,Sepsis & Shock,Sepsis y shock,present_and_translated,home,3
es,home.mostTested.sepsisDesc,"Hour-1 bundle, qSOFA, vasopressors, fluid resuscitation","Paquete de hora-1, qSOFA, vasopresores, reanimación con líquidos",present_and_translated,home,3
es,home.mostTested.subtitle,These topics appear on virtually every nursing licensure exam. Master them first.,Estos temas aparecen en prácticamente todos los exámenes de licencia de enfermería. Dominalos primero.,present_and_translated,home,3
es,home.new.badge,Just Launched,Recién lanzado,present_and_translated,home,3
es,home.new.blog.desc,"Scholarly nursing articles with APA 7 citations, written by nursing professionals. Weekly content on clinical reasoning and exam strategy.","Artículos académicos de enfermería con citas APA 7, escritos por profesionales de enfermería. Contenido semanal sobre razonamiento clínico y estrategia de exámenes.",present_and_translated,home,3
es,home.new.blog.title,Clinical Education Blog,Blog de educación clínica,present_and_translated,home,3
es,home.new.decks.desc,"Create your own decks, study with spaced-retry Learn mode or timed Test mode, share with classmates, and import cards via CSV.","Crea tus propios mazos, estudia con el modo de aprendizaje con reintentos espaciados o el modo de prueba cronometrado, compártelo con tus compañeros de clase e importa tarjetas a través de CSV.",present_and_translated,home,3
es,home.new.decks.title,Flashcard Deck System,Sistema de baraja de tarjetas didácticas,present_and_translated,home,3
es,home.new.label,New,Nueva,present_and_translated,home,3
es,home.new.languages.desc,"Study in English, French, Filipino, Hindi, Spanish, Chinese, Arabic, Korean, Portuguese, Punjabi, and more. Full interface translation with RTL support.","Estudie en inglés, francés, filipino, hindi, español, chino, árabe, coreano, portugués, punjabi y más. Traducción de interfaz completa con soporte RTL.",present_and_translated,home,3
es,home.new.languages.title,15-Language Support,Soporte en 15 idiomas,present_and_translated,home,3
es,home.nurses.badge,Beyond the Exam,Más allá del examen,present_and_translated,home,3
es,home.nurses.bodySystems,Body Systems,Sistemas corporales,present_and_translated,home,3
es,home.nurses.deterioration,Clinical Deterioration Recognition,Reconocimiento del deterioro clínico,present_and_translated,home,3
es,home.nurses.deteriorationDesc,"Early warning signs, NEWS/MEWS scoring concepts, SBAR escalation frameworks, and the assessment sequences that prevent adverse events.","Señales de alerta temprana, conceptos de puntuación NEWS/MEWS, marcos de escalamiento SBAR y secuencias de evaluación que previenen eventos adversos.",present_and_translated,home,3
es,home.nurses.floor,Floor-Specialty Readiness,Preparación para especialidades de piso,present_and_translated,home,3
es,home.nurses.floorDesc,"Med-surg, ICU, ER, pediatrics, maternal-newborn, and mental health. Understand the assessment patterns and red flags specific to your unit.","Med-cirugía, UCI, urgencias, pediatría, materno-recién nacido y salud mental. Comprenda los patrones de evaluación y las señales de alerta específicas de su unidad.",present_and_translated,home,3
es,home.nurses.grad,New Graduate Transition,Nueva transición de posgrado,present_and_translated,home,3
es,home.nurses.gradDesc,"Practical clinical reasoning for your first weeks on the floor. Shift organization, time management, and knowing when to escalate.","Razonamiento clínico práctico para tus primeras semanas en la pista. Organización de turnos, gestión del tiempo y saber cuándo escalar.",present_and_translated,home,3
es,home.nurses.heading,From Student to Practicing Nurse,De estudiante a enfermera en ejercicio,present_and_translated,home,3
es,home.nurses.medSafety,Medication Safety in Practice,Seguridad de los medicamentos en la práctica,present_and_translated,home,3
es,home.nurses.medSafetyDesc,"High-alert drug protocols, IV medication safety, common look-alike/sound-alike errors, and dose verification workflows used in hospitals.","Protocolos de medicamentos de alerta máxima, seguridad de los medicamentos intravenosos, errores comunes de apariencia/sonido similar y flujos de trabajo de verificación de dosis utilizados en hospitales.",present_and_translated,home,3
es,home.nurses.studyModes,Study Modes,Modos de estudio,present_and_translated,home,3
es,home.nurses.subtitle,"Passing the exam is the first milestone. NurseNest also prepares you for the clinical realities that textbooks skip: floor-specific protocols, shift prioritization, recognizing patient deterioration in real time, and building confidence as a new hire.","Aprobar el examen es el primer hito. NurseNest también lo prepara para las realidades clínicas que los libros de texto omiten: protocolos específicos de piso, priorización de turnos, reconocimiento del deterioro del paciente en tiempo real y generación de confianza como nuevo empleado.",present_and_translated,home,3
es,home.platform.badge,Everything You Need in One Platform,Todo lo que necesitas en una plataforma,present_and_translated,home,3
es,home.qbank.desc,"Filter by tier, body system, or topic. Every question includes detailed rationales explaining why the correct answer is right and why each distractor is wrong. New questions added weekly.","Filtrar por nivel, sistema corporal o tema. Cada pregunta incluye fundamentos detallados que explican por qué la respuesta correcta es correcta y por qué cada distractor está equivocado. Nuevas preguntas agregadas semanalmente.",present_and_translated,home,3
es,home.qbank.title,Practice Questions,Preguntas de práctica,present_and_translated,home,3
es,home.region.ca,Canada,Canadá,present_and_translated,home,3
es,home.region.caDesc,"Showing REx-PN, NCLEX-RN, NP Exam content with Canadian measurements (°C, kg, cm) and RPN terminology.","Mostrando contenido de exámenes REx-PN, NCLEX-RN, NP con medidas canadienses (°C, kg, cm) y terminología RPN.",present_and_translated,home,3
es,home.region.us,United States,Estados Unidos,present_and_translated,home,3
es,home.region.usDesc,"Showing NCLEX-PN, NCLEX-RN, AANP/ANCC exam content with US measurements (°F, lbs, in) and LPN/LVN terminology.","Muestra el contenido de los exámenes NCLEX-PN, NCLEX-RN, AANP/ANCC con medidas de EE. UU. (°F, lbs, in) y terminología LPN/LVN.",present_and_translated,home,3
es,home.secondary.analytics,Performance Analytics,Análisis de rendimiento,present_and_translated,home,3
es,home.secondary.analyticsDesc,"Track scores by body system, spot weak areas, see trends","Realice un seguimiento de las puntuaciones por sistema corporal, detecte áreas débiles y vea tendencias",present_and_translated,home,3
es,home.secondary.blog,Clinical Education Blog,Blog de educación clínica,present_and_translated,home,3
es,home.secondary.blogDesc,APA7-cited scholarly articles with new posts published weekly,Artículos académicos citados por APA7 con nuevas publicaciones publicadas semanalmente,present_and_translated,home,3
es,home.secondary.dashboard,Learning Dashboard,Panel de aprendizaje,present_and_translated,home,3
es,home.secondary.dashboardDesc,"Drag-and-drop widgets, study streaks, progress tracking","Widgets de arrastrar y soltar, rachas de estudio, seguimiento del progreso",present_and_translated,home,3
es,home.secondary.qotd,Question of the Day,Pregunta del día,present_and_translated,home,3
es,home.secondary.qotdDesc,Daily clinical reasoning question with detailed rationale,Pregunta diaria de razonamiento clínico con justificación detallada.,present_and_translated,home,3
es,home.simulators.desc,Practice clinical judgment with interactive patient scenarios.,Practique el juicio clínico con escenarios interactivos de pacientes.,present_and_translated,home,3
es,home.simulators.title,Clinical Simulators,Simuladores clínicos,present_and_translated,home,3
es,home.sixtySeconds.ctaTryFive,Try 5 questions now,Probar 5 preguntas ahora,present_and_translated,home,3
es,home.sixtySeconds.intro,"Try a short question run first. No account required for the opening pass on most banks. If you want timed mocks later, you can sign in when prompted.","Pruebe primero una serie corta. No se requiere cuenta para la primera pasada en la mayoría de bancos. Para simulacros cronometrados, inicie sesión cuando quiera.",present_and_translated,home,3
es,home.sixtySeconds.lessonIndex,Lesson index,Índice de lecciones,present_and_translated,home,3
es,home.sixtySeconds.npExamPrep,NP exam prep,Preparación examen NP,present_and_translated,home,3
es,home.sixtySeconds.npQuickPrefix,NP quick path:,Atajo NP:,present_and_translated,home,3
es,home.sixtySeconds.pnHint,Most students miss a few safety stems at first.,Al principio muchos fallan algunas preguntas de seguridad.,present_and_translated,home,3
es,home.sixtySeconds.pnLinkCa,Open REx-PN hub,Abrir hub REx-PN,present_and_translated,home,3
es,home.sixtySeconds.pnLinkUs,Test PN lessons,Probar lecciones PN,present_and_translated,home,3
es,home.sixtySeconds.rnWeakHint,Topic pages show where scores usually drop.,Las páginas por tema muestran dónde suelen bajar las puntuaciones.,present_and_translated,home,3
es,home.sixtySeconds.rnWeakLink,See your weak areas (RN overview),Ver áreas débiles (resumen RN),present_and_translated,home,3
es,home.sixtySeconds.timedExamsHint,Sign in to save a mock when you are ready.,Inicie sesión para guardar un simulacro cuando esté listo.,present_and_translated,home,3
es,home.sixtySeconds.timedExamsLink,Timed practice exams,Exámenes de práctica cronometrados,present_and_translated,home,3
